"color","n","mean","sd","se"
"blue",4,33.4673373628945,17.2143746635821,8.60718733179106
"green",4,32.7996159108218,17.5924356366869,8.79621781834343
"red",4,21.3668325675516,24.092616674885,12.0463083374425
"white",1,56.4900840480613,NA,NA
