"system","n","mean","sd","se"
"fusion",3,41.588206274545,4.48738576840236,2.5907933813448
"conf",2,44.6112802650562,2.84915159356532,2.0146544124385
"FV",3,50.8755853729689,2.38125817157661,1.37482004636975
"int",4,50.7355864235252,3.7906311485888,1.8953155742944
