"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,413.582739270683,137.860913090228,5.37227517218002,0.0389587894563348
"color",3,117.719232837703,39.2397442792342,1.52912598087939,0.300594819342134
"Residuals",6,153.969305746807,25.6615509578011,NA,NA
