"system","n","mean","sd","se"
"fusion",3,99.9694636132976,0.000614895642148931,0.000355010164518213
"conf",3,99.9613304663753,0.000810102283665127,0.000467712771545192
"FV",3,99.9217648675422,0.00177924540456432,0.00102724781327962
"int",4,99.9273406869699,0.00700685339955473,0.00350342669977737
