"color","n","mean","sd","se"
"blue",4,19.1732898909882,12.475523824522,6.23776191226101
"green",4,28.1111735546656,23.6463995360042,11.8231997680021
"red",4,15.7661067616048,10.3917845658824,5.19589228294122
"white",1,61.3305646471665,NA,NA
