"system","n","mean","sd","se"
"fusion",3,19.0208299010138,2.11879351392239,1.22328600562032
"conf",3,22.3609060227642,3.6134571953182,2.08623048442215
"FV",3,34.4662971908646,3.19793502005731,1.84632864468102
"int",4,33.0507764514407,6.5597861933981,3.27989309669905
