"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,3789.70299228058,1263.23433076019,18.7380022068869,0.00376925905723837
"color",3,404.405043369201,134.801681123067,1.99956107657084,0.232686650150678
"Residuals",5,337.078178562682,67.4156357125365,NA,NA
