"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,2431.59966977223,810.53322325741,4.69036056867593,0.0514362544225868
"color",3,923.446666757096,307.815555585699,1.78125449138526,0.250559093086161
"Residuals",6,1036.84978336694,172.808297227823,NA,NA
