"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,27129.6593516951,9043.21978389838,1.42888385048415,0.324028402857716
"color",3,33251.7236675104,11083.9078891701,1.751325010511,0.255907121458823
"Residuals",6,37973.2185264782,6328.86975441303,NA,NA
