"color","n","mean","sd","se"
"blue",4,99.1413578033397,61.9278850732438,30.9639425366219
"green",4,77.4804646087531,70.1724855313692,35.0862427656846
"red",4,100.034766978509,89.0091469717027,44.5045734858513
"white",1,8.30820410655968,NA,NA
