"system","n","mean","sd","se"
"fusion",3,150.825375890181,42.9600899401681,24.8030194913666
"conf",2,111.140480598899,33.1001300127355,23.4053263901616
"FV",3,69.8779569249342,55.365665957815,31.9653821446074
"int",5,127.32555407694,131.237272690313,58.6910925834432
