"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,0.00778276606951331,0.00259425535650444,47.5490243558113,0.000141662187713686
"color",3,0.000351987076437504,0.000117329025479168,2.15047476963474,0.19509661967944
"Residuals",6,0.000327357550442026,5.45595917403376e-05,NA,NA
