"system","n","mean","sd","se"
"fusion",3,99.9538656401624,0.00527349290919088,0.00304465255069093
"conf",3,99.9424333365803,0.0105501318266454,0.00609112145009978
"FV",3,99.8861949260261,0.00145968626008599,0.000842750255193044
"int",4,99.9200245284786,0.010886828435432,0.00544341421771601
