"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1055.27860729187,351.759535763956,0.903872172273283,0.492481263960861
"color",3,591.31316038899,197.10438679633,0.506474315959247,0.692013429290603
"Residuals",6,2335.0173612222,389.1695602037,NA,NA
