"color","n","mean","sd","se"
"blue",3,89.6014034049154,0.508986760578935,0.293863643234204
"green",4,91.3231885430452,2.34246218935453,1.17123109467726
"red",4,90.3246935517176,2.63478487612204,1.31739243806102
"white",1,93.8306128520156,NA,NA
