"system","n","mean","sd","se"
"fusion",3,230.729414755027,56.039174693093,32.3542325942217
"conf",2,177.725221433901,43.8072213751789,30.9763832993292
"FV",3,117.801221672558,68.9652697548154,39.8171170576778
"int",5,190.862008950065,221.430029618951,99.0265196975533
