"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,438.479836392424,146.159945464141,4.8074057418961,0.0489510500026637
"color",3,202.953145135741,67.6510483785803,2.22513792946282,0.185883260659621
"Residuals",6,182.418485118122,30.4030808530203,NA,NA
