"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,382.808018073961,127.60267269132,0.271948139238415,0.843732029879741
"color",3,991.699695827784,330.566565275928,0.704506891785015,0.583242512416619
"Residuals",6,2815.3016170363,469.216936172716,NA,NA
