"system","n","mean","sd","se"
"fusion",3,99.9584441971287,0.00271606690758587,0.00156812196023174
"conf",3,99.9481222355666,0.00176202297718554,0.00101730444019638
"FV",3,99.8969422596533,0.00136887883640834,0.000790322564688338
"int",4,99.9188340091297,0.015563455036427,0.00778172751821352
