"color","n","mean","sd","se"
"blue",4,220.838482768975,81.6880474813865,40.8440237406933
"green",4,87.0797388467805,66.4673040017753,33.2336520008877
"red",4,116.998165784735,114.988235179126,57.4941175895628
"white",1,42.4678486664373,NA,NA
