"color","n","mean","sd","se"
"blue",4,19.1879908488233,3.79628856438368,1.89814428219184
"green",4,20.7373098443302,2.51588500294677,1.25794250147338
"red",4,18.3475887752591,3.48117618931377,1.74058809465688
"white",1,21.3585394521198,NA,NA
