"","conf_blue","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_blue",0,0.535701068329429,3.12482239799284,37.0917942139056,25.0052693449102,36.2538211653384,5.43821035692762,9.518525269534,9.62730132609604,15.9140041420311,1.2860640076358,1.07518620943722,0.904801405879967
"conf_green",0.535701068329429,0,2.58912132966342,36.5560931455762,24.4695682765808,35.7181200970089,5.97391142525705,10.0542263378634,10.1630023944255,15.3783030737017,0.750362939306376,1.61088727776665,0.369100337550538
"conf_red",3.12482239799284,2.58912132966342,0,33.9669718159127,21.8804469469174,33.1289987673455,8.56303275492046,12.6433476675268,12.7521237240889,12.7891817440383,1.83875839035704,4.20000860743006,2.22002099211288
"fusion_blue",37.0917942139056,36.5560931455762,33.9669718159127,0,12.0865248689954,0.837973048567243,42.5300045708332,46.6103194834396,46.7190955400016,21.1777900718745,35.8057302062698,38.1669804233428,36.1869928080256
"fusion_green",25.0052693449102,24.4695682765808,21.8804469469174,12.0865248689954,0,11.2485518204281,30.4434797018378,34.5237946144442,34.6325706710062,9.0912652028791,23.7192053372744,26.0804555543474,24.1004679390302
"fusion_red",36.2538211653384,35.7181200970089,33.1289987673455,0.837973048567243,11.2485518204281,0,41.692031522266,45.7723464348723,45.8811224914344,20.3398170233073,34.9677571577025,37.3290073747756,35.3490197594584
"FV_blue",5.43821035692762,5.97391142525705,8.56303275492046,42.5300045708332,30.4434797018378,41.692031522266,0,4.08031491260638,4.18909096916842,21.3522144989587,6.72427436456342,4.3630241474904,6.34301176280758
"FV_green",9.518525269534,10.0542263378634,12.6433476675268,46.6103194834396,34.5237946144442,45.7723464348723,4.08031491260638,0,0.108776056562041,25.4325294115651,10.8045892771698,8.44333906009678,10.423326675414
"FV_red",9.62730132609604,10.1630023944255,12.7521237240889,46.7190955400016,34.6325706710062,45.8811224914344,4.18909096916842,0.108776056562041,0,25.5413054681271,10.9133653337318,8.55211511665882,10.532102731976
"int_blue",15.9140041420311,15.3783030737017,12.7891817440383,21.1777900718745,9.0912652028791,20.3398170233073,21.3522144989587,25.4325294115651,25.5413054681271,0,14.6279401343953,16.9891903514683,15.0092027361511
"int_green",1.2860640076358,0.750362939306376,1.83875839035704,35.8057302062698,23.7192053372744,34.9677571577025,6.72427436456342,10.8045892771698,10.9133653337318,14.6279401343953,0,2.36125021707302,0.381262601755838
"int_red",1.07518620943722,1.61088727776665,4.20000860743006,38.1669804233428,26.0804555543474,37.3290073747756,4.3630241474904,8.44333906009678,8.55211511665882,16.9891903514683,2.36125021707302,0,1.97998761531718
"int_white",0.904801405879967,0.369100337550538,2.22002099211288,36.1869928080256,24.1004679390302,35.3490197594584,6.34301176280758,10.423326675414,10.532102731976,15.0092027361511,0.381262601755838,1.97998761531718,0
