"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,147366.222087063,49122.0740290211,4.45799482589124,0.0568888478596365
"color",3,49488.1525139158,16496.050837972,1.49707256334232,0.307845519901784
"Residuals",6,66113.2315502865,11018.8719250478,NA,NA
