"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,285782.301164535,95260.767054845,5.91783572898852,0.031726077988791
"color",3,62744.6172391486,20914.8724130495,1.29928388212454,0.357882387114615
"Residuals",6,96583.3842817334,16097.2307136222,NA,NA
