"","conf_blue","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_blue",0,5.17067766307021,19.2695618192621,7.39048820364672,4.99782337017777,29.4153825895024,12.1240241980456,33.6927214336349,24.7286097523146,58.8858969504926,16.5052932059323,12.1656366619755,17.7776931228438
"conf_green",5.17067766307021,0,14.0988841561919,12.5611658667169,0.172854292892435,24.2447049264322,6.95334653497539,28.5220437705647,19.5579320892444,53.7152192874224,11.3346155428621,6.99495899890526,12.6070154597736
"conf_red",19.2695618192621,14.0988841561919,0,26.6600500229088,14.2717384490843,10.1458207702403,7.14553762121652,14.4231596143727,5.45904793305249,39.6163351312305,2.76426861332982,7.10392515728665,1.49186869641836
"fusion_blue",7.39048820364672,12.5611658667169,26.6600500229088,0,12.3883115738245,36.8058707931491,19.5145124016923,41.0832096372816,32.1190979559613,66.2763851541394,23.895781409579,19.5561248656222,25.1681813264905
"fusion_green",4.99782337017777,0.172854292892435,14.2717384490843,12.3883115738245,0,24.4175592193247,7.12620082786783,28.6948980634571,19.7307863821368,53.8880735803149,11.5074698357545,7.1678132917977,12.779869752666
"fusion_red",29.4153825895024,24.2447049264322,10.1458207702403,36.8058707931491,24.4175592193247,0,17.2913583914568,4.27733884413244,4.68677283718782,29.4705143609902,12.9100893835701,17.249745927527,11.6376894666587
"FV_blue",12.1240241980456,6.95334653497539,7.14553762121652,19.5145124016923,7.12620082786783,17.2913583914568,0,21.5686972355893,12.604585554269,46.761872752447,4.3812690078867,0.0416124639298729,5.65366892479816
"FV_green",33.6927214336349,28.5220437705647,14.4231596143727,41.0832096372816,28.6948980634571,4.27733884413244,21.5686972355893,0,8.96411168132026,25.1931755168578,17.1874282277026,21.5270847716594,15.9150283107911
"FV_red",24.7286097523146,19.5579320892444,5.45904793305249,32.1190979559613,19.7307863821368,4.68677283718782,12.604585554269,8.96411168132026,0,34.157287198178,8.22331654638231,12.5629730903391,6.95091662947084
"int_blue",58.8858969504926,53.7152192874224,39.6163351312305,66.2763851541394,53.8880735803149,29.4705143609902,46.761872752447,25.1931755168578,34.157287198178,0,42.3806037445603,46.7202602885172,41.1082038276489
"int_green",16.5052932059323,11.3346155428621,2.76426861332982,23.895781409579,11.5074698357545,12.9100893835701,4.3812690078867,17.1874282277026,8.22331654638231,42.3806037445603,0,4.33965654395682,1.27239991691146
"int_red",12.1656366619755,6.99495899890526,7.10392515728665,19.5561248656222,7.1678132917977,17.249745927527,0.0416124639298729,21.5270847716594,12.5629730903391,46.7202602885172,4.33965654395682,0,5.61205646086829
"int_white",17.7776931228438,12.6070154597736,1.49186869641836,25.1681813264905,12.779869752666,11.6376894666587,5.65366892479816,15.9150283107911,6.95091662947084,41.1082038276489,1.27239991691146,5.61205646086829,0
