"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,79021.8816746355,26340.6272248785,242.043156559731,1.20032597705667e-06
"color",3,1469.87368957714,489.957896525714,4.50220698406308,0.055794282038483
"Residuals",6,652.9569585673,108.826159761217,NA,NA
