"color","n","mean","sd","se"
"blue",4,34.7549704436516,21.848030241687,10.9240151208435
"green",4,32.7359452270665,23.6449736752374,11.8224868376187
"red",4,42.4840278294791,28.0711885595856,14.0355942797928
"white",1,4.42163525100068,NA,NA
