"color","n","mean","sd","se"
"blue",3,44.4249628732735,2.24692293291577,1.29726156016726
"green",4,46.5058843582642,5.66537649665347,2.83268824832673
"red",4,43.6477226973444,7.57068156005722,3.78534078002861
"white",1,50.6527518194373,NA,NA
