"system","n","mean","sd","se"
"fusion",3,5.2607394456483,0.719184143786803,0.415221159012221
"conf",3,6.76557262134839,1.76358478971242,1.01820615307919
"FV",3,2.23487860149525,0.290262935411527,0.167583383895616
"int",4,2.10947486141486,2.05014017406475,1.02507008703238
