"system","n","mean","sd","se"
"fusion",3,466.52073783915,78.8147676177564,45.5037273002294
"conf",3,326.201607065463,76.7523663086538,44.312999349242
"FV",3,285.083977530273,65.2853206217827,37.6924974351173
"int",4,169.414403599293,218.985483497771,109.492741748886
