"color","n","mean","sd","se"
"blue",4,18.9125962489629,27.1167336596599,13.5583668298299
"green",4,33.8083344380069,55.8731955564541,27.936597778227
"red",4,15.0646767385213,10.2105545690338,5.10527728451692
"white",1,113.774755124586,NA,NA
