"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.0740209145582214,0.0816717362049722,-0.086055688403524,0.234097517519967,0.531258697395283
"fusion",3,0.259813681915532,0.0867436253564408,0.0897961762169084,0.429831187614156,0.205139389874505
"FV",3,-0.0574720934194992,0.00833378242140089,-0.073806306965445,-0.0411378798735535,0.0916745371537859
"int",3,-0.0522537090277257,0.0388418348401392,-0.128383705314398,0.0238762872589471,0.406939884400488
