"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,64246.1584139491,21415.386137983,3.58467981250512,0.0858323305911196
"color",3,8673.20302435076,2891.06767478359,0.48393019222762,0.705615397692427
"Residuals",6,35844.8518552909,5974.14197588182,NA,NA
