"color","n","mean","sd","se"
"blue",4,130.811867457615,55.2671701322431,27.6335850661215
"green",4,102.867190589175,77.6425594604144,38.8212797302072
"red",4,145.934752463587,111.647071756693,55.8235358783467
"white",1,25.6728462963656,NA,NA
