"system","n","mean","sd","se"
"fusion",3,27.0397345847475,11.2550007464441,6.49807771068895
"conf",3,6.04927378376284,5.32177576223371,3.07252866889246
"FV",3,8.06713709873899,5.41670210936512,3.12733442096197
"int",4,6.20221376215276,3.02048197420302,1.51024098710151
