"system","n","mean","sd","se"
"fusion",3,124.163011840777,24.9634418705797,14.4126498838788
"conf",3,78.0194726441249,19.6474769073052,11.3434760813296
"FV",3,172.821090219812,94.4853959427514,54.5511687820359
"int",4,81.9933065149433,66.8517376028252,33.4258688014126
