"system","n","mean","sd","se"
"fusion",3,123.962336994873,34.5601754603285,19.9533266052613
"conf",3,90.7318121608059,23.1381740546831,13.3588310190277
"FV",3,72.4477382362151,37.219497278484,21.4886867728353
"int",4,67.8549624925611,60.950705365659,30.4753526828295
