"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,0.153324568338407,0.0123862768750645,0.129047465663281,0.177601671013534,0.051317685161535
"fusion",3,0.0980680316784182,0.0374236354568169,0.0247177061830571,0.171418357173779,0.232081115396129
"FV",3,0.0246997794179658,0.0621328571295528,-0.0970806205559577,0.146480179391889,0.759117904802031
"int",3,-0.101947534976626,0.0809775097618489,-0.26066345410985,0.0567683841565974,0.427336853961878
