"system","n","mean","sd","se"
"fusion",3,50.5935402816514,19.4370354980801,11.2219776770648
"conf",3,10.3102541427208,8.61227905280079,4.97230162947071
"FV",3,8.66543515571316,5.03291649389762,2.9057556925607
"int",4,5.81892915857073,1.34595657289637,0.672978286448186
