"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,0.0103771960031273,0.00345906533437578,9.65802836746838,0.0103080649951247
"color",3,0.00262248862208316,0.00087416287402772,2.44074309647897,0.162281528494482
"Residuals",6,0.0021489263871043,0.000358154397850717,NA,NA
