"system","n","mean","sd","se"
"fusion",3,56.1491576728757,19.9077529002148,11.4937464958996
"conf",2,65.8280982304209,0.344822340575472,0.243826215325534
"FV",3,81.2531800930917,55.9735895637174,32.3163670021219
"int",5,110.253590636692,2.41225404336697,1.07879280399345
