"system","n","mean","sd","se"
"fusion",3,41.4640830935017,28.6385771968083,16.5344902537852
"conf",3,33.5721463277201,14.4680117166663,8.35311045925592
"FV",3,30.4335572328732,15.8691646839632,9.16206650210065
"int",4,25.7211787578538,19.5578652148336,9.7789326074168
