"color","n","mean","sd","se"
"blue",4,27.7836377381288,3.88845412974816,1.94422706487408
"green",4,33.1890383497511,6.96954824852939,3.48477412426469
"red",4,30.6047040577838,7.78239684714032,3.89119842357016
"white",1,34.2935973645367,NA,NA
