"system","n","mean","sd","se"
"fusion",3,80.6413954315904,23.3772741073991,13.4968754988265
"conf",3,54.9448194229746,23.5034678091606,13.5697334665086
"FV",3,66.6778508245164,57.0615628961818,32.9445086984913
"int",4,85.5019255225515,74.1154319422735,37.0577159711367
