"color","n","mean","sd","se"
"blue",4,300.428034880027,99.9820465169468,49.9910232584734
"green",4,235.029277710261,174.814712643472,87.4073563217361
"red",4,439.242276093101,102.998055703896,51.4990278519479
"white",1,12.2782269682756,NA,NA
