"color","n","mean","sd","se"
"blue",4,50.8641108955838,7.17718809202125,3.58859404601063
"green",4,57.0666401618233,7.18987725390024,3.59493862695012
"red",4,55.009812176367,7.04038083194449,3.52019041597224
"white",1,61.8788649735378,NA,NA
