"","conf_green","conf_red","fusion_blue","fusion_green","fusion_red","FV_blue","FV_green","FV_red","int_blue","int_green","int_red","int_white"
"conf_green",0,2.30107637411282,38.6296216498949,4.62865785202951,12.387158912486,47.0704669434402,68.6437861527451,103.093163392404,24.3378604734779,40.8929697882065,47.4501198522512,30.3668251003599
"conf_red",2.30107637411282,0,40.9306980240077,2.32758147791668,10.0860825383732,49.371543317553,70.9448625268579,105.394239766517,26.6389368475907,43.1940461623193,49.7511962263641,32.6679014744727
"fusion_blue",38.6296216498949,40.9306980240077,0,43.2582795019244,51.0167805623809,8.44084529354531,30.0141645028502,64.4635417425094,14.291761176417,2.26334813831161,8.82049820235638,8.262796549535
"fusion_green",4.62865785202951,2.32758147791668,43.2582795019244,0,7.7585010604565,51.6991247954697,73.2724440047746,107.721821244434,28.9665183255074,45.521627640236,52.0787777042808,34.9954829523894
"fusion_red",12.387158912486,10.0860825383732,51.0167805623809,7.7585010604565,0,59.4576258559262,81.0309450652311,115.48032230489,36.7250193859639,53.2801287006925,59.8372787647372,42.7539840128459
"FV_blue",47.0704669434402,49.371543317553,8.44084529354531,51.6991247954697,59.4576258559262,0,21.5733192093049,56.0226964489641,22.7326064699623,6.1774971552337,0.379652908811067,16.7036418430803
"FV_green",68.6437861527451,70.9448625268579,30.0141645028502,73.2724440047746,81.0309450652311,21.5733192093049,0,34.4493772396592,44.3059256792672,27.7508163645386,21.1936663004938,38.2769610523852
"FV_red",103.093163392404,105.394239766517,64.4635417425094,107.721821244434,115.48032230489,56.0226964489641,34.4493772396592,0,78.7553029189264,62.2001936041978,55.6430435401531,72.7263382920444
"int_blue",24.3378604734779,26.6389368475907,14.291761176417,28.9665183255074,36.7250193859639,22.7326064699623,44.3059256792672,78.7553029189264,0,16.5551093147286,23.1122593787733,6.02896462688196
"int_green",40.8929697882065,43.1940461623193,2.26334813831161,45.521627640236,53.2801287006925,6.1774971552337,27.7508163645386,62.2001936041978,16.5551093147286,0,6.55715006404476,10.5261446878466
"int_red",47.4501198522512,49.7511962263641,8.82049820235638,52.0787777042808,59.8372787647372,0.379652908811067,21.1936663004938,55.6430435401531,23.1122593787733,6.55715006404476,0,17.0832947518914
"int_white",30.3668251003599,32.6679014744727,8.262796549535,34.9954829523894,42.7539840128459,16.7036418430803,38.2769610523852,72.7263382920444,6.02896462688196,10.5261446878466,17.0832947518914,0
