"color","n","mean","sd","se"
"blue",4,27.0683764196174,15.4308607025012,7.7154303512506
"green",4,41.6710502746032,18.2483277897107,9.12416389485534
"red",4,38.3705562242172,21.5341082179787,10.7670541089893
"white",1,61.3730011726465,NA,NA
