"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,57346.4167400028,19115.4722466676,81.3002733749567,3.00021044266013e-05
"color",3,1286.98178487514,428.993928291713,1.82455987465301,0.24307394663994
"Residuals",6,1410.73121551563,235.121869252605,NA,NA
