"system","n","mean","sd","se"
"fusion",3,37.587357471069,4.41951455256823,2.55160791661274
"conf",3,43.7915917533554,3.06577502699175,1.77002603710852
"FV",3,33.4384019637829,15.3167690707045,8.8431407460866
"int",4,52.3616043584466,4.7734579302897,2.38672896514485
