"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,0.00267905746192104,0.000893019153973682,23.0262981281676,0.0023522142350464
"color",3,6.8812649038241e-05,2.29375496794137e-05,0.591439561959719,0.646958698404815
"Residuals",5,0.000193912879309347,3.87825758618695e-05,NA,NA
