"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,1.54082255435729e-06,6.52041998223639e-06,-1.1239200610826e-05,1.43208457195406e-05,0.852272101534126
"fusion",3,-1.42712792108523e-05,1.15406715874192e-05,-3.68909955221939e-05,8.34843710048938e-06,0.432902505598398
"FV",3,-4.15158417934648e-05,3.15457855020001e-05,-0.000103345581377385,2.03138977904553e-05,0.413659581308156
"int",3,-1.66430847288722e-05,1.78955528711583e-06,-2.01506130916192e-05,-1.31355563661251e-05,0.0681908359706507
