"system","n_points","slope_per_nm","slope_se","ci_low","ci_high","p_value"
"conf",3,-0.0300415512425924,0.00253173013595826,-0.0350037423090706,-0.0250793601761142,0.053524200402995
"fusion",3,-0.0203174942487455,0.00924055365053257,-0.0384289794037893,-0.00220600909370164,0.27173786842188
"FV",3,0.0215606944012965,0.0320295752258811,-0.0412172730414305,0.0843386618440235,0.622817210582075
"int",3,0.00553407570646671,0.00789249919791559,-0.00993522272144784,0.0210033741343813,0.610695176931016
