"color","n","mean","sd","se"
"blue",4,12.464229411396,10.1988020187211,5.09940100936057
"green",4,18.292252461499,10.942908930666,5.471454465333
"red",4,31.5962235391757,18.3890081108226,9.1945040554113
"white",1,37.375081655253,NA,NA
