"color","n","mean","sd","se"
"blue",4,94.0397944580591,100.151552673783,50.0757763368913
"green",4,66.0826466119184,63.790711824877,31.8953559124385
"red",4,81.7506913125922,72.507881306755,36.2539406533775
"white",1,17.6431906739223,NA,NA
