"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1993.96694634052,664.655648780175,3.38327702684924,0.0951594556073998
"color",3,116.333474589299,38.7778248630995,0.19738961709163,0.89450091614067
"Residuals",6,1178.7192893261,196.453214887683,NA,NA
