"system","n","mean","sd","se"
"fusion",3,131.483378945115,32.5713604595693,18.8050837292047
"conf",3,99.439185648265,21.7781982073583,12.5736485974833
"FV",3,82.1296705164874,37.4762267992092,21.6369096307349
"int",4,81.6180716715514,60.3966193592777,30.1983096796389
