"color","n","mean","sd","se"
"blue",3,99.9528353504062,0.0199877070857148,0.0115399080664209
"green",4,99.9499695903171,0.0218292815057549,0.0109146407528774
"red",4,99.9546366509142,0.0211389978166973,0.0105694989083487
"white",1,99.9456549946831,NA,NA
