"color","n","mean","sd","se"
"blue",4,121.792069719926,106.46252508914,53.2312625445699
"green",4,98.4627200026641,46.105153108807,23.0525765544035
"red",4,130.606909096115,41.2512476173389,20.6256238086695
"white",1,49.5371548990939,NA,NA
