"system","n","mean","sd","se"
"fusion",3,18.0476190635857,4.37042943943535,2.52326861333227
"conf",3,33.8319493450067,3.03432371011884,1.75186761084558
"FV",3,37.1963142249904,25.5301296998034,14.7398272546275
"int",4,56.4549624207703,8.62459498306247,4.31229749153124
