"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,942.294608179765,314.098202726588,0.606231592365836,0.634806177120953
"color",3,789.187151259575,263.062383753192,0.507728877178801,0.691263664685921
"Residuals",6,3108.69515889937,518.115859816561,NA,NA
