"","Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"system",3,1764.30834088337,588.102780294458,1.02978047957953,0.443744932544196
"color",3,1711.99582101183,570.665273670611,0.999247034516089,0.455006617962216
"Residuals",6,3426.57173226621,571.095288711035,NA,NA
