"system","n","mean","sd","se"
"fusion",3,41.3814055252342,10.7686521362604,6.21728420967939
"conf",3,13.8914241596898,10.1226343384664,5.84430566022173
"FV",3,39.9914350847566,31.6351621943157,18.2645694087457
"int",4,5.32491183497057,5.32408960110176,2.66204480055088
