"system","n","mean","sd","se"
"fusion",3,83.9375332651797,24.9841637539283,14.4246136688082
"conf",3,58.221489246931,30.3102906997676,17.4996544947267
"FV",3,18.7977040168803,11.2525704053039,6.49667455257745
"int",4,11.0184895369596,5.07758311320431,2.53879155660215
